event_id,n_before,n_after,x0,x1,x2,x3,r_bl,theta_bl,Ne,Thetae,B,bias,dtau_scatt,dtau_abs,scatter_weight_factor,nu_before_local_hz,nu_after_local_hz,nu_before_obs_hz,nu_after_obs_hz,E_before_obs,E_after_obs,w_parent_pre_abs,w_parent_at_event,w_scatter
24614,0,1,0.17061464396249029,1.3940386561621774,0.50898270178630312,3.1421854788974231,4.0310974386190761,1.5990163167361344,2127413.1945422762,5.6106714821602086,132.57644305643296,100000,2.3545511345868259e-08,2.4890375311032676e-12,1.0026161372714147e-05,31243680463543.867,4166727708962608,16955841215147.896,4558401504713335,1.3722870520955072e-07,3.6892509689123222e-05,1.5690640273525678e+40,1.569063990404248e+40,1.5731689142357609e+35
24615,0,1,0.5076659121316901,1.4410689532508369,0.51100823742759749,3.1442021215072122,4.2252099557827458,1.605379724626409,1898069.7372196864,5.35290877314028,112.85003051730905,100000,1.3451973399479894e-09,0.18607072309736469,1.0015635458216783e-05,33984703408.793526,2645926375409.8389,31339368038.563957,1297614964130.8799,2.5363889903472394e-10,1.0501986845048725e-08,1.5978343499953236e+37,1.3265458474229109e+37,1.6003326372169929e+32
24616,1,2,34.168906472474134,0.62872325775572357,0.49612108073655697,11.547758966354388,1.8752148841874798,1.558610342532996,10154850.48155313,12.061104906635276,1360.3802000062128,100000,4.0371948155006997e-09,2.3130108089777384e-36,1.0147807543970373e-05,35633191285604288,4.7219635699182199e+19,620231796187869.12,3.9605842079666029e+19,5.0197218315902249e-06,0.32054195119915208,3.8554461249182061e+36,3.8554461093530188e+36,3.9124325271816316e+31
24617,0,1,1.5668258972953615,1.517753390511561,0.45751931593419159,3.2234359750418764,4.561964720590816,1.4373393218142838,701942.63213476271,4.9577681604122485,38.653382815461718,100000,5.1946854053592322e-09,2.0025070985879867e-07,1.0003702385271485e-05,1529868816696.4324,870702709619242.75,1516776282335.6384,888157418784068,1.2275725083549628e-08,7.1881242018891625e-06,2.8260132481722626e+45,2.8260126675809135e+45,2.8270595471549682e+40
24618,1,2,3.5890499178576794,1.6690974726421479,0.50418036116643528,3.3219501638504818,5.3073755832920737,1.5839293187247216,1266179.2757602835,4.2614589990332057,59.931229749781536,100000,1.2656325576582496e-08,3.8325057506582858e-50,1.0007638010156177e-05,834991822624619.88,1.1803087161496553e+18,888157019756518.75,1.0954026260110455e+18,7.1881209724396051e-06,0.0088654217825739606,2.8270583324020328e+40,2.827058296621862e+40,2.8292176424275319e+35
24619,0,1,0.76488418262808577,1.2634079659741462,0.48959933867655181,2.9897031536107916,3.5374564996469076,1.5381216855886761,2725326.0547778602,6.3936230573935404,193.53751953158371,100000,4.3412521441819932e-08,4.1680393526427346e-14,1.0026137035256539e-05,81130094374762.531,9892525402435758,28615666749348.727,9683995092939254,2.3159516811309478e-07,7.837547491730891e-05,2.6057836419006326e+37,2.605783528776888e+37,2.6125943877925594e+32
24620,0,1,5.915398472336256,1.9198110829056212,0.52697907214152573,3.3094444734740995,6.8196699953470619,1.6555535816353828,539174.82838147262,3.3164601008700418,19.861134826544859,100000,7.7612237921703246e-09,0.0048327057068521433,1.0005380271535696e-05,76764552369.708542,3304057530860.8579,86140348310.543854,3146637708582.4746,6.9715965813569541e-10,2.5466682132323454e-08,1.3597652810841894e+39,1.3532097782889037e+39,1.3604968717278939e+34
24621,1,2,35.050305451250296,0.41383598564792756,0.50693196051059441,11.330307317947641,1.5126090169503017,1.5925737230099546,15354850.424427375,14.952418759389312,2550.0970901150458,100000,3.1891224877663746e-08,4.1275732993007117e-43,1.051910758791218e-05,1.9608914446361008e+17,8.8530319627041178e+20,619507944634939.38,8.0920939789842501e+20,5.0138634840088782e-06,6.5491742053938768,3.8553558768145139e+36,3.8553557538624949e+36,4.0554903257901371e+31
24622,0,1,0.10126201694003509,1.4106711021437544,0.51164524026878966,3.157490627221982,4.0987051310942189,1.6073809280726141,2002707.5038167408,5.5181240702307059,122.74637071705698,100000,7.3812126896490184e-09,1.2972030843171068e-07,1.0008368024456814e-05,2865090245527.8945,112421207771695.92,2952449814901.0698,99768401561369.859,2.3895061303893997e-08,8.0745557789619125e-07,6.1959130598850045e+44,6.1959122104159576e+44,6.2010978150867459e+39
24623,0,1,1.6585452054790848,0.91408671328808244,0.47531772230327884,3.1594238766310383,2.4944960211986618,1.4932546645090141,4275091.5973722264,9.0668268253244406,430.52702601889229,100000,4.2723466502682808e-08,9.4633408364623364e-14,1.006482472249095e-05,275331092529421.41,36966358065527048,77290703208413.219,25204040862127236,6.2553682777771268e-07,0.00020398385722487203,3.7524183152287773e+32,3.7524181549121071e+32,3.7767432628242437e+27
24624,0,1,2.4627744716312434,0.57547993017199206,0.43105607946662983,3.189190999881041,1.7779836301720944,1.3542026125375823,1010921.6431078154,12.720681482584828,142.83266745984415,100000,1.672046832373817e-08,3.0349454905175793e-20,1.0021962453858491e-05,633098958528497.38,58846963555260896,77290533499253.266,12276615118952210,6.2553545427061353e-07,9.9358325886228315e-05,3.7524019078885705e+32,3.7524018451466536e+32,3.7606431032646223e+27
24625,1,2,35.062688330235694,0.40914780706750958,0.50710896581425891,11.326411420681966,1.505534232640682,1.5931298015715933,15480489.953995222,15.022682945574065,2583.0444363030047,100000,9.079067092580594e-07,1.1374176074402086e-41,1.0519865465381194e-05,2.0705537479828723e+17,1.2270899898507218e+20,619513842343374.5,7.4703576204649087e+19,5.0139112159309918e-06,0.60459843348430298,3.8553557538624949e+36,3.8553522535607285e+36,4.0557823851816737e+31
24626,0,1,59.460971422301157,3.9288200752274247,0.51262579455011514,3.9373841142349417,50.846946688138146,1.6104614301992723,12860.880117068142,0.44480868397837092,0.063539474887863462,100000,1.0815731258299552e-09,0,1.0001198000580241e-05,2798287010125.1968,10575145445894.387,3034681379727.5474,10420730313076.637,2.4560586005694782e-08,8.4338093879050849e-08,7.0028450144245215e+44,7.002845006850432e+44,7.0036839556635836e+39
24627,0,1,6.7392735991706703,0.36927668616971643,0.55373822637573367,1.4625631662548746,1.4466878268176597,1.7396199439938467,4021592.5243406114,15.633755272843516,698.33056068236283,100000,3.8766324020955893e-07,0.00026609961686566055,1.02309764562387e-05,16333743502363.312,789483220444050,117247030962.46577,-115143806896852.86,9.4891536459242205e-10,-9.3189334182001123e-07,1.3117379954760321e+46,1.3113884805581144e+46,1.3420360548469031e+41
24628,0,1,0.12203097625804384,1.3761145642987023,0.53966079532462741,3.1422704065307561,3.9594873677516094,1.6953943900222745,1047342.003991959,5.712144361130326,66.448834837231431,100000,1.1552001085210959e-08,0.0094596943305789907,1.0017142886843539e-05,226856634586.57751,3232433974110.7695,105470418339.18396,3675789114974.2744,8.5360370877179293e-10,2.9749263069333374e-08,1.4113888493747049e+46,1.3981004771137884e+46,1.4138083773084113e+41
24629,0,1,12.040621529770995,0.61413085485344088,0.51771518989610654,0.72242560270515488,1.8480496779272457,1.6264502372294529,9019362.7752463017,12.238395813058608,1226.0269715839984,100000,4.4596420155982288e-08,0.048844866090236624,1.0125650221214142e-05,1046840656597.1324,2269083697151084,97406648795.891907,537775673289528.5,7.8834120486572954e-10,4.3523797140059885e-06,4.788160844439333e+45,4.5599035395090951e+45,4.8483241913706026e+40
24630,1,2,8.2235144668930023,2.0615172588223696,0.49276977683201462,3.4469554365502435,7.8578832128052518,1.5480819108065389,567782.42076910927,2.8782768626303903,18.151569493667587,100000,3.1695438399708712e-09,1.4804499907530575e-15,1.0006076676620228e-05,3210780969127.9326,180752357445949.16,3675813964037.9058,204985573133994.25,2.9749464180253471e-08,1.6590096846793531e-06,1.4138012547494482e+41,1.413801250268341e+41,1.4146603760524868e+36
24631,1,2,35.180431234053515,0.3609896690989246,0.50882707437198305,11.287854951471649,1.4347486385557391,1.5985273987946091,16816725.478777274,15.763850776980856,2944.4448466228141,100000,1.5957832674499058e-06,2.7007559851536139e-47,1.0862948226514918e-05,4.1308928666129914e+17,1.0222048620797918e+20,619329583137319.5,9.3469127406130217e+19,5.0124199509474964e-06,0.75647366404627547,3.8553123827961786e+36,3.8553062305580958e+36,4.1880058811356751e+31
24632,1,2,19.31876741597998,0.53445473924264897,0.47888370411700054,4.2610398439967483,1.7065174915064911,1.5044575267778371,9906837.1732638292,13.253402647928899,1458.3510929004181,100000,3.4415099045288757e-07,3.7375461470249317e-14,1.0217209825561893e-05,1899258270889910.5,2.2234327399347272e+18,-115127646585863.53,2.4774888193916416e+18,-9.3176255157936748e-07,0.020051059604906066,1.3420229842229998e+41,1.34202252236449e+41,1.3711730420533128e+36
24633,0,1,1.7306709056839102,1.4831117457594587,0.52273970175989182,3.3481358165156374,4.4066367014529657,1.6422352067885955,1434123.3401757171,5.1325228224990118,81.755516608364175,100000,1.3632343820892999e-08,2.2346715158371828e-09,1.000709012299706e-05,6307115204213.9365,2041029738130700.5,6081507565608.9766,1334955888181480,4.9219463567813742e-08,1.080419813576394e-05,1.4944441077811562e+42,1.4944440840687886e+42,1.4955036870347962e+37
24634,1,2,2.1878851925327725,1.4657398132809074,0.4971903412676193,3.3791199158921779,4.3307459988392214,1.5619695235621549,1910658.946764701,5.2224636232952104,110.83023903253742,100000,2.083199071398203e-09,7.7148208905938667e-50,1.0017956349167095e-05,2022215268902758.8,3.4672144070303263e+18,1334956220228160.2,4.2511044407824609e+18,1.0804200823117247e-05,0.034405462443112399,1.4955031920975655e+37,1.4955031889821346e+37,1.4981885698473465e+32
24635,1,2,27.415901451971695,0.55193534828830559,0.51689385217868677,0.13274823958440318,1.7366107142366445,1.6238699286902909,10358916.766905271,13.02373828242264,1498.4756077499683,100000,2.9921579763109349e-07,4.8451003175531779e-25,1.0160039181176054e-05,15179587380547132,3.9254026890151182e+19,537554375241769.94,4.4563277959969227e+19,4.3505886825747565e-06,0.3606639656944054,4.8482961297845792e+40,4.8482946790980024e+40,4.9258878640555548e+35
24636,0,1,0.79562574078814308,1.4412208843278003,0.49030459330894344,3.2764229661930124,4.2258519452495653,1.5403373083607079,1923152.1176538968,5.3520955617230968,114.32393665662622,100000,1.1698181347301774e-08,0.75378561957028145,1.0009086259764827e-05,33245890326.432472,8168995567465.2383,33557023914.294617,5300799392687.5596,2.7158705274561116e-10,4.2900958318967225e-08,4.6498464453767625e+38,2.1881327734572618e+38,4.6540714166436878e+33
24637,1,2,19.6611344184894,0.51977843448601024,0.47154853082755827,4.2668925843299252,1.6816550116615294,1.4814134002589172,8513593.1360174138,13.449347983878466,1271.7852856796965,100000,3.4987570295635762e-07,2.8999378570130294e-15,1.0265578812096247e-05,2323272359250391.5,3.6922452592218063e+19,-115112374745533.34,2.3387130428415209e+19,-9.3163895199807338e-07,0.18927905649358906,1.3420206100201962e+41,1.3420201404798701e+41,1.3776618339619806e+36
24638,0,1,2.7456248456373169,1.659606478070955,0.47968455053637749,3.2816987886428697,5.2572415974716789,1.5069734600056053,1061187.3320927233,4.3020970258521496,50.707468769037753,100000,2.0401630967200732e-09,8.4429896795805666e-29,1.0006608390474152e-05,111536362215189.61,9605530474421082,129067503126994.92,7888853519820928,1.0445819888265957e-06,6.3846856099695432e-05,4.8806612137740528e+34,4.8806612038167079e+34,4.88388654528132e+29
24639,1,2,3.2728777182349926,1.6886926540146703,0.46407489164243787,3.2714688155422347,5.4124001981334526,1.4579342702993621,646035.00667151751,4.1787677578736648,29.984993629394019,100000,2.9109999500334119e-09,2.7735203849670647e-146,1.0005918658498947e-05,9420258336161890,1.6215864930619617e+18,7888852263849483,1.5352824990384732e+18,6.3846845934742067e-05,0.012425501442282485,4.8838859932941793e+29,4.8838859790771872e+29,4.8867765986283889e+24
24640,1,2,35.184406204112037,0.35924202304612707,0.50888617408250358,11.28650333629705,1.4322433955374865,1.5987130660110098,16866883.025944225,15.791424496100705,2958.3926526402615,100000,5.7717956823477398e-07,1.0576649458532822e-48,1.0925514908119943e-05,4.2644245331298784e+17,4.8496416685037736e+21,619320338359020.62,5.467522441140535e+21,5.0123451301857411e-06,44.250297922793628,3.8553062305580958e+36,3.855304005354752e+36,4.2121205697330172e+31
24641,1,2,27.524012645481829,0.52139347566255889,0.50790912229400842,0.11031903593787082,1.6843731481104336,1.5956435672900966,12294533.13829441,13.427644264005,1833.6293122399713,100000,4.5556999121675798e-08,1.6071847171994519e-25,1.0222643411602054e-05,18544844425145316,2.7895306413957637e+18,537541571741918.88,2.9256321405526108e+18,4.3504850600128085e-06,0.023678017827202164,4.8482818316875313e+40,4.8482816108143653e+40,4.9562256324290486e+35
24642,0,1,12.634712548858335,0.61256389147557988,0.52100021648639416,7.0649435998233772,1.845156119403649,1.6367704526323477,8494624.2694093697,12.257587963873178,1156.5086001493182,100000,3.0642801170083658e-08,5.5311765972604334e-05,1.0024681969879247e-05,14223382585339.176,94146514244481856,5661184219276.293,1.038738313648696e+17,4.5817660740417047e-08,0.00084068205183601924,3.8000238541237933e+42,3.7998135574695241e+42,3.8094030615545838e+37
24643,0,1,14.979640681145652,2.550980866827671,0.46533682976824764,3.513874234918819,12.819672008792375,1.4618987658446909,120417.3871461948,1.7642544540263687,2.359663615565367,100000,4.8513998085310668e-09,1.1973572806309028e-127,1.0002479468898245e-05,113928571751449.52,1025788375204327.5,129068206616718.7,947701450828113.38,1.0445876823797906e-06,7.6700319006390461e-06,4.8806562870825154e+34,4.8806562634045007e+34,4.8818664306291998e+29
24644,0,1,6.7507853636128523,0.36299074901855172,0.55330320430382374,1.4579231931130634,1.4376225597600631,1.738253281848585,4170835.5440736213,15.732337592451163,728.8128095054019,100000,1.0213868311292584e-07,4.99605081556982e-05,1.0281064976289706e-05,18111373857760.512,1.350771394173205e+17,117246567284.17226,98989066257316608,9.4891161190501196e-10,0.00080114818368659134,1.3109995553774236e+46,1.310933924912508e+46,1.3478471612722207e+41
24645,0,1,16.626448794454316,1.0992629085174097,0.54190371542667704,7.4660984591555222,3.0019524946449105,1.7024407313374623,1661423.7096613091,7.5341510170514585,139.0318811531466,100000,2.8039068381766496e-09,1.7034751483805827e-13,1.0003776624976919e-05,31135228760710.516,73932870851395536,33877471324162.777,21799301031928492,2.7418052968290851e-07,0.00017642827726012511,5.2481783778796497e+37,5.2481783631633522e+37,5.2501604180341725e+32
24646,1,2,17.202320388635112,1.0895076025383463,0.54171896177809886,7.3792215798979282,2.9728099080644972,1.7018603106323653,1707427.0195159607,7.6080086316028295,144.28222146627238,100000,2.5277439902017962e-08,1.5763455816993703e-130,1.0019003003594257e-05,77287355482462144,4.2159722548837859e+19,21799327984243688,4.6691033485029245e+19,0.00017642849539329053,0.37788452892105318,5.2501585964786753e+32,5.2501584637681082e+32,5.2601354747466063e+27
24647,1,2,17.559767910558076,1.0806609619475076,0.5412041804416079,7.3224991749490957,2.9466265155602231,1.7002430773674402,1775762.1218971154,7.6756125424226198,151.39011045475158,100000,2.415971270719515e-08,9.9368286636309798e-128,1.001902085988923e-05,79936627489151600,5.6136925347480525e+18,21799261563602864,3.0711093972774088e+18,0.00017642795783113575,0.024855408870469685,5.2501572690785979e+32,5.2501571422363076e+32,5.260143519659755e+27
24648,1,2,21.242876689796041,0.75481605464154933,0.5120367917092209,6.5712475703468201,2.1272201950836038,1.6086110232013755,7401078.5981175452,10.632262467675666,874.01800523491715,100000,4.4042948629241205e-08,3.9383083182019003e-77,1.0071582685658322e-05,2.4836458517438035e+17,4.5237313110623348e+20,21796806547929464,2.8692070091302273e+20,0.0001764080886534374,2.3221352326026383,5.2501144883589744e+32,5.2501142571284567e+32,5.287696217868014e+27
24649,1,2,21.311224563714074,0.74053048387215537,0.51095350768205994,6.5527046161227647,2.0970476694459328,1.6052077860598954,7709925.0526105426,10.785240493195303,923.5909398256855,100000,7.3070894031719153e-08,2.589496671365376e-76,1.0075284411778206e-05,2.6369105314452118e+17,9.6845286894335151e+20,21796706055328452,1.1249718690599415e+21,0.00017640727533669624,9.1047345294992752,5.2501119622005387e+32,5.2501115785701782e+32,5.2896371212849376e+27
24650,0,1,1.4155116750578909,1.5364504173013389,0.51785693024420076,3.2347595026627234,4.648062273167195,1.6268955276657431,1422244.1987871586,4.8659338260667813,76.867019810095229,100000,1.1905328296022866e-08,6.3055232077076992e-13,1.0006525683782627e-05,17279190171152.734,486947241593900.94,19967679153942.273,258165201558988.81,1.6160441240079959e-07,2.0894083573071312e-06,4.5331238889357277e+41,4.5331238349645417e+41,4.5360820622403945e+36
