sample,gain_igrmonty,gain_coports,log10_gain_igrmonty,log10_gain_coports
75,1244.9739022773233,114.60400466262256,3.0951602476440097,2.0591997936566035
76,3297.8061679297653,819.2117944951613,3.518225125937863,2.9133961963750314
77,3082.682419039197,1103.8529854973815,3.488928785588297,3.0429112365827033
78,2502.62279904294,1417.947173211851,3.3983953966961256,3.1516600511503245
79,352.44217812742306,2934.8252000112966,2.5470878765614526,3.4675822395082507
80,18380.363153175975,8417.224597675291,4.2643540877825385,3.925168915655126
81,65.37467307171175,4029.6771487281953,1.81540953004349,3.6052702525573697
82,5809.023755642522,1357.8254080041559,3.76410315250022,3.1328439310527334
83,1458.535839910365,2647.298467940553,3.163917105301471,3.422802908310114
84,897.7493817529958,1854.4473634806,2.9531551147155657,3.2682145108518257
85,5122.511866571203,15920.39774516163,3.7094829731406653,4.201953913676216
86,6166.757042422994,358.829216040342,3.7900568384516746,2.554887796268775
87,533.5083528435288,20.107101641425643,2.7271412233208543,1.3033494732893167
88,2087.1397269692684,1824.82601880615,3.3195515245903375,3.26122146458741
89,3554.1043986069603,6177.706031349256,3.5507301806648393,3.7908272383777963
90,390.9156361428395,2230.8893041988376,2.592083042022787,3.348478021306556
91,10678.48578325998,5221.3055506398705,4.028509673797632,3.7177791088540775
92,11101.293089731584,542.1459985638595,4.045373568789087,2.7341162567086728
93,619.6025351848407,1614.8652344720463,2.792113186063499,3.2081362849536594
94,9117.149295843003,38.96819623705502,3.9598590665501714,1.5907103036006554
95,7344.58537788809,938.8654174441717,3.8659672836963432,2.972603342372254
96,242.57706018443827,830.4309965663955,2.384849728491113,2.9193035512299446
97,97.5356526902825,12192.669730396314,1.9891633945332123,4.086098809985274
98,1135.2883379701748,4077.9923477350303,3.0551061766710106,3.6104464064986272
99,1172.1886462580387,637.7977582250446,3.0689975105182477,2.8046829884218294
100,301.67873629675364,2141.088507146794,2.4795447001835087,3.330634620293496
101,2745.436277825461,11844.933820822507,3.438611368092769,4.073532638606112
102,246.43248104801305,772.1213006591776,2.391697949475481,2.8876855335853104
103,1186.120862476418,7762.485222807192,3.074128944704633,3.890000786433023
104,276.73277276206505,869.7088841025055,2.442060594583299,2.9393739064285618
105,7656.427272888003,1084.024469496593,3.884026161586931,3.035039085567132
106,6248.185990533314,242.40088234879323,3.7957539487597813,2.3845341963462063
107,6360.154328660794,388.9986884946214,3.803467653898824,2.5899481371084607
108,29033.244616693148,143.65426512117523,4.462895573220051,2.15731852480129
109,613.886827860148,228.17588557559034,2.788088314844664,2.358269744749878
110,1503.7290550005553,2233.6601082700063,3.177169591230008,3.3490170880574723
111,5521.971537672944,23109.538580320648,3.7420941637912124,4.363791274167074
112,906.5479047274271,26.531080365939953,2.957390758469118,1.4237549351467844
113,1373.823253322295,2503.6440170609367,3.1379308629678366,3.398572578365613
114,1493.4446927835693,51359.60232087018,3.1741891438710725,4.7106216523170215
115,132.3226432832048,11536.621396685636,2.1216341677816577,4.062078640395772
116,17126.58462141883,1462.2081648352193,4.2336707647192044,3.1650092046353775
117,327.8223565487025,1862.9321391358435,2.515638567888093,3.2701970351777168
118,2542.7336527389534,62.721986210661775,3.405300870909559,1.797419802652661
119,490.00739060215875,9221.699027072842,2.6902026303826565,3.9648109438414805
